종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"008500","일정실업","KOSPI",,"2990","30","1.01","2960","2990","2925","0.0","144931305","17940000000","6.0"
"019540","일지테크","KOSDAQ","우량기업부","4255","65","1.55","4195","4355","4170","0.0","430228995","57499942500","14.0"
"081000","일진다이아","KOSPI",,"12030","10","0.08","12020","12350","11990","0.0","266885905","170861789250","14.0"
"020760","일진디스플","KOSPI",,"902","0","0.00","0","0","0","0.0","0","46465394382","52.0"
"103590","일진전기","KOSPI",,"62300","4200","7.23","58700","62400","57800","1.0","55411773850","2970799797000","48.0"
"094820","일진파워","KOSDAQ","우량기업부","12930","190","1.49","12860","13260","12810","1.0","8603015595","194967707370","15.0"
"271940","일진하이솔루스","KOSPI",,"14190","370","2.68","14000","14390","13910","0.0","515319980","515284166100","36.0"
"015860","일진홀딩스","KOSPI",,"6940","130","1.91","6810","6940","6780","0.0","946628430","342471532020","49.0"
"226320","잇츠한불","KOSPI",,"11790","-100","-0.84","11890","11890","11520","0.0","423719400","258546623850","22.0"
"950140","잉글우드랩","KOSDAQ","외국기업(소속부없음)","11380","-180","-1.56","11640","11650","11270","0.0","784764510","226096315080","20.0"
"049550","잉크테크","KOSDAQ","우량기업부","3190","0","0.00","3190","3190","3055","0.0","54376345","62544023630","20.0"
"389020","자람테크놀로지","KOSDAQ","기술성장기업부","40400","1300","3.32","42050","42050","40000","0.0","7315344700","250388292000","6.0"
"254120","자비스","KOSDAQ","기술성장기업부","1458","-38","-2.54","1497","1507","1452","0.0","720593333","44839725660","31.0"
"043910","자연과환경","KOSDAQ","벤처기업부","629","-5","-0.79","634","639","621","0.0","298624283","71323226453","113.0"
"234920","자이글","KOSDAQ","관리종목(소속부없음)","5310","0","0.00","0","0","0","0.0","0","71849132100","14.0"
"289220","자이언트스텝","KOSDAQ","기술성장기업부","4450","-80","-1.77","4485","4530","4380","0.0","247012149","99289383450","22.0"
"317400","자이에스앤디","KOSPI",,"4150","-160","-3.71","4260","4260","4120","0.0","531749907","160947458000","39.0"
"033240","자화전자","KOSPI",,"28250","1950","7.41","27100","28400","26200","1.0","14714869900","614624967000","22.0"
"174880","장원테크","KOSDAQ","관리종목(소속부없음)","1500","-1150","-43.40","1000","1530","1000","3.0","3196815189","6571897500","4.0"
"049630","재영솔루텍","KOSDAQ","중견기업부","4855","-115","-2.31","4730","5100","4560","14.0","66179196895","567537653800","117.0"
"417840","저스템","KOSDAQ","벤처기업부","5500","-80","-1.43","5660","5720","5420","0.0","1722603710","39945125000","7.0"
"000950","전방","KOSPI",,"36450","400","1.11","35700","38000","35650","0.0","52392375","61236000000","2.0"
"079900","전진건설로봇","KOSPI",,"49200","950","1.97","48300","49450","47650","0.0","3844510575","717953214000","15.0"
"110020","전진바이오팜","KOSDAQ","기술성장기업부","2550","40","1.59","2520","2555","2520","0.0","71916945","23099843100","9.0"
"208140","정다운","KOSDAQ","우량기업부","2595","-20","-0.76","2615","2625","2580","0.0","401427457","84815618370","33.0"
"040420","정상제이엘에스","KOSDAQ","우량기업부","5890","-70","-1.17","5990","5990","5880","0.0","338434760","92340781280","16.0"
"045510","정원엔시스","KOSDAQ","중견기업부","889","2","0.23","887","901","882","0.0","17785322","28634060588","32.0"
"217190","제너셈","KOSDAQ","벤처기업부","5450","180","3.42","5330","5630","5300","0.0","798789380","71687997450","13.0"
"095700","제넥신","KOSDAQ","기술성장기업부","4780","-110","-2.25","4850","4855","4685","0.0","817199684","217683561320","46.0"
"122310","제노레이","KOSDAQ","우량기업부","4285","45","1.06","4240","4320","4235","0.0","55393280","62363221540","15.0"
"361390","제노코","KOSDAQ","벤처기업부","20100","730","3.77","19340","20800","18500","1.0","11537690580","176895858900","9.0"
"066830","제노텍","KONEX","일반기업부","1250","51","4.25","1200","1299","1020","0.0","4660892","7083975000","6.0"
"225220","제놀루션","KOSDAQ","벤처기업부","1904","-24","-1.24","1934","1946","1895","0.0","63451902","36537799984","19.0"
"123330","제닉","KOSDAQ","벤처기업부","17310","-1190","-6.43","18500","18620","17170","0.0","2309214005","137937850800","8.0"
"381620","제닉스로보틱스","KOSDAQ","중견기업부","12330","-390","-3.07","12720","12760","12160","0.0","3583498005","161743953600","13.0"
"159580","제로투세븐","KOSDAQ","중견기업부","4000","-20","-0.50","4020","4020","3970","0.0","92431665","80130544000","20.0"
"147830","제룡산업","KOSDAQ","벤처기업부","6820","0","0.00","6750","6840","6690","0.0","1823882395","136400000000","20.0"
"033100","제룡전기","KOSDAQ","우량기업부","37650","800","2.17","37000","37700","36700","0.0","5864626475","604749698850","16.0"
"079370","제우스","KOSDAQ","우량기업부","15550","460","3.05","15520","15740","15180","0.0","6279898205","482314194500","31.0"
"054950","제이브이엠","KOSDAQ","우량기업부","25400","-100","-0.39","25400","25500","24850","0.0","1459613625","307083256800","12.0"
"023440","제이스코홀딩스","KOSDAQ","중견기업부","740","24","3.35","710","751","710","1.0","451073998","65575872560","89.0"
"090470","제이스텍","KOSDAQ","우량기업부","5050","-50","-0.98","5210","5210","4850","0.0","329425435","88256799700","17.0"
"137950","제이씨케미칼","KOSDAQ","우량기업부","3150","-15","-0.47","3165","3165","3100","0.0","99228025","70143614100","22.0"
"033320","제이씨현시스템","KOSDAQ","벤처기업부","4355","80","1.87","4300","4390","4300","0.0","528005644","83243351360","19.0"
"417500","제이아이테크","KOSDAQ","우량기업부","3335","5","0.15","3395","3420","3280","0.0","722915334","109337121240","33.0"
"348950","제이알글로벌리츠","KOSPI",,"2850","5","0.18","2860","2870","2825","0.0","1402494952","562521600000","197.0"
"204270","제이앤티씨","KOSDAQ","중견기업부","20950","500","2.44","21350","21650","20750","0.0","7059805675","1211925362700","58.0"
"127120","제이에스링크","KOSDAQ","벤처기업부","17060","-140","-0.81","16780","17300","16500","0.0","1902408490","544383985840","32.0"
"194370","제이에스코퍼레이션","KOSPI",,"12210","-50","-0.41","12330","12400","12050","0.0","2418287675","354294615180","29.0"
"026040","제이에스티나","KOSDAQ","중견기업부","3185","-170","-5.07","3315","3330","3155","0.0","405996868","52564571150","17.0"
"452160","제이엔비","KOSDAQ","중견기업부","7800","270","3.59","7530","8930","7400","4.0","30226215375","75016710600","10.0"
"126880","제이엔케이글로벌","KOSDAQ","우량기업부","3850","-40","-1.03","3855","3905","3800","0.0","316145290","89338876550","23.0"
"322510","제이엘케이","KOSDAQ","기술성장기업부","6010","60","1.01","5910","6105","5550","0.0","2499654610","153428640920","26.0"
"254160","제이엠멀티","KONEX","일반기업부","3050","0","0.00","3050","3050","3050","0.0","457500","15738000000","5.0"
"033050","제이엠아이","KOSDAQ","벤처기업부","824","7","0.86","849","849","813","0.0","26123433","26845377808","33.0"
"094970","제이엠티","KOSDAQ","벤처기업부","2780","50","1.83","2735","2780","2715","0.0","265840862","46560107200","17.0"
"418550","제이오","KOSDAQ","기술성장기업부","7190","-30","-0.42","7250","7420","7100","0.0","849464850","230207068870","32.0"
"060230","제이케이시냅스","KOSDAQ","중견기업부","2915","65","2.28","2850","2935","2850","0.0","56649710","23081803690","8.0"
"420570","제이투케이바이오","KOSDAQ","벤처기업부","8830","-210","-2.32","9040","9040","8800","0.0","164631315","51633274890","6.0"
"089790","제이티","KOSDAQ","벤처기업부","4890","140","2.95","4800","5010","4785","0.0","858467437","50442858570","10.0"
"0010V0","제이피아이헬스케어","KOSDAQ","벤처기업부","14900","170","1.15","14730","14950","14530","0.0","485601495","76070460000","5.0"
"030000","제일기획","KOSPI",,"21000","150","0.72","20750","21150","20550","1.0","13507790925","2415865725000","115.0"
"052670","제일바이오","KOSDAQ","관리종목(소속부없음)","2080","0","0.00","0","0","0","0.0","0","60588453120","29.0"
"271980","제일약품","KOSPI",,"15780","670","4.43","15400","15880","14820","0.0","655588920","232042880160","15.0"
"412540","제일엠앤에스","KOSDAQ","관리종목(소속부없음)","3935","0","0.00","0","0","0","0.0","0","81063616775","21.0"
"001560","제일연마","KOSPI",,"9540","-210","-2.15","9680","9720","9540","0.0","38452940","93492000000","10.0"
"199820","제일일렉트릭","KOSDAQ","우량기업부","9960","150","1.53","9980","10150","9760","1.0","5640692880","221311200000","22.0"
"038010","제일테크노스","KOSDAQ","우량기업부","5790","-20","-0.34","5800","5820","5740","0.0","117052930","52110000000","9.0"
"002620","제일파마홀딩스","KOSPI",,"8230","80","0.98","8110","8400","8040","0.0","79932890","131460711650","16.0"
"080220","제주반도체","KOSDAQ","우량기업부","32800","2150","7.01","34750","35100","31400","7.0","216534746000","1129724922400","34.0"
"006220","제주은행","KOSPI",,"11540","40","0.35","11500","11610","11450","0.0","558759660","436195347780","38.0"
"089590","제주항공","KOSPI",,"5330","-70","-1.30","5400","5400","5320","0.0","931601205","429816450050","81.0"
"216080","제테마","KOSDAQ","우량기업부","6680","450","7.22","6210","6750","6150","0.0","2470461395","240530220240","36.0"
"337930","젝시믹스","KOSDAQ","우량기업부","5220","-130","-2.43","5380","5410","5170","0.0","2425060120","154911199500","30.0"
"229000","젠큐릭스","KOSDAQ","기술성장기업부","1646","67","4.24","1585","1690","1585","0.0","290862909","26529941596","16.0"
"082270","젬백스","KOSDAQ","벤처기업부","29400","-1200","-3.92","30600","30600","29050","0.0","5799692575","1254803436600","43.0"
"004910","조광페인트","KOSPI",,"4970","0","0.00","4975","4980","4920","0.0","220706361","63616000000","13.0"
"004700","조광피혁","KOSPI",,"64900","400","0.62","65500","65600","64300","0.0","160035100","431529056200","7.0"
"001550","조비","KOSPI",,"11480","-290","-2.46","11770","11770","11470","0.0","197474830","59606903720","5.0"
"462520","조선내화","KOSPI",,"14020","-50","-0.36","14070","14170","13970","0.0","81501295","166209455360","12.0"
"120030","조선선재","KOSPI",,"96700","-100","-0.10","96800","96900","96000","0.0","132646000","121614851700","1.0"
"034940","조아제약","KOSDAQ","중견기업부","992","-8","-0.80","1000","1008","975","0.0","53323132","30731988384","31.0"
"067000","조이시티","KOSDAQ","중견기업부","2085","-85","-3.92","2175","2225","2080","1.0","1419496009","145748684910","70.0"
"309930","조이웍스앤코","KOSDAQ","중견기업부","1878","-172","-8.39","1893","1946","1720","0.0","356583731","45986676144","24.0"
"018470","조일알미늄","KOSPI",,"1305","4","0.31","1310","1335","1291","1.0","1860513650","165254395905","127.0"
"002600","조흥","KOSPI",,"160000","200","0.13","160200","160400","158400","0.0","10384200","96000000000","1.0"
"185750","종근당","KOSPI",,"84000","1200","1.45","82600","84100","82400","0.0","3255197050","1159433520000","14.0"
"063160","종근당바이오","KOSPI",,"20450","100","0.49","20400","20600","20300","0.0","181894175","112187922900","5.0"
"001630","종근당홀딩스","KOSPI",,"45750","400","0.88","46000","46000","45100","0.0","218009000","229201140750","5.0"
"033340","좋은사람들","KOSDAQ","중견기업부","1707","-100","-5.53","1770","1770","1693","2.0","3752874244","165494602506","97.0"
"036930","주성엔지니어링","KOSDAQ GLOBAL","우량기업부","31200","750","2.46","31850","32200","30700","1.0","30199565450","1474771615200","47.0"
"109070","주성코퍼레이션","KOSPI",,"815","15","1.88","800","818","792","0.0","100548263","43040337450","53.0"
"044380","주연테크","KOSPI",,"433","-2","-0.46","434","439","433","0.0","41546575","27920525006","64.0"
"072020","중앙백신","KOSDAQ","벤처기업부","9640","-90","-0.92","9730","9730","9570","0.0","369901150","93109742680","10.0"
"000440","중앙에너비스","KOSDAQ","중견기업부","15930","210","1.34","16040","16500","15670","0.0","4510559935","99198180900","6.0"
"051980","중앙첨단소재","KOSDAQ","중견기업부","2495","25","1.01","2435","2520","2420","1.0","2615595073","277173813955","111.0"
"228760","지노믹트리","KOSDAQ","기술성장기업부","32000","2400","8.11","29600","32300","29450","0.0","10448002300","780226272000","24.0"
"314130","지놈앤컴퍼니","KOSDAQ","기술성장기업부","7220","-480","-6.23","7590","7600","6830","1.0","10638994295","250164242140","35.0"
"013890","지누스","KOSPI",,"12360","-30","-0.24","12480","12480","12310","0.0","420227380","275066559360","22.0"
"389030","지니너스","KOSDAQ","기술성장기업부","3620","100","2.84","3590","3660","3255","1.0","3818179447","120733678900","33.0"
"263860","지니언스","KOSDAQ","벤처기업부","19400","100","0.52","19630","19630","18850","0.0","441069370","176144240000","9.0"
"303030","지니틱스","KOSDAQ","벤처기업부","702","-13","-1.82","715","728","684","0.0","37285563","26025729678","37.0"
"036180","지더블유바이텍","KOSDAQ","투자주의환기종목(소속부없음)","577","0","0.00","0","0","0","0.0","0","53929030348","93.0"
"208350","지란지교시큐리티","KOSDAQ","벤처기업부","2905","-45","-1.53","2965","2985","2880","0.0","55194516","24697060850","9.0"
"446840","지슨","KOSDAQ","기술성장기업부","1746","26","1.51","1720","1750","1673","0.0","214219325","95721102918","55.0"
"144510","지씨셀","KOSDAQ","중견기업부","25200","350","1.41","24500","25200","24450","0.0","819287925","398168668800","16.0"
"340450","지씨지놈","KOSDAQ","기술성장기업부","6700","20","0.30","6680","6770","6530","0.0","1103242460","158460313100","24.0"
"358570","지아이이노베이션","KOSDAQ","기술성장기업부","17610","670","3.96","16830","17670","16450","1.0","12421052945","1124397144030","64.0"
"382480","지아이텍","KOSDAQ","벤처기업부","1950","38","1.99","1925","1998","1913","0.0","232035321","76746423000","39.0"
"382800","지앤비에스 에코","KOSDAQ","우량기업부","2930","115","4.09","2850","2930","2790","0.0","485873432","93264950130","32.0"
"299480","지앤이헬스케어","KONEX","일반기업부","500","0","0.00","500","544","500","0.0","6044","5550371500","11.0"
"051160","지어소프트","KOSDAQ","중견기업부","7870","-80","-1.01","7870","7955","7720","0.0","779042470","121783764100","15.0"
"053050","지에스이","KOSDAQ","우량기업부","2360","25","1.07","2340","2400","2335","0.0","326160848","70770728920","30.0"
"076340","지에이이노더스","KONEX","일반기업부","4880","-10","-0.20","4880","4880","4880","0.0","244000","23772724800","5.0"
"388610","지에프씨생명과학","KOSDAQ","기술성장기업부","14830","-110","-0.74","14820","15050","14550","0.0","450110680","77906572470","5.0"
"119850","지엔씨에너지","KOSDAQ","우량기업부","32650","1600","5.15","30900","32750","30500","0.0","6200864050","537056878850","16.0"
"065060","지엔코","KOSDAQ","중견기업부","795","11","1.40","784","806","784","0.0","36260003","18921639180","24.0"
"204840","지엘팜텍","KOSDAQ","기술성장기업부","1086","-7","-0.64","1093","1108","1075","0.0","306611429","84218220516","78.0"
"013870","지엠비코리아","KOSPI",,"4100","80","1.99","4020","4110","4020","0.0","151133535","78196348000","19.0"
"071320","지역난방공사","KOSPI",,"97700","3100","3.28","95800","98400","94600","0.0","2284179550","1131243288800","12.0"
"311320","지오엘리먼트","KOSDAQ","기술성장기업부","7700","460","6.35","7250","7760","7250","0.0","1345190890","97132112000","13.0"
"456160","지투지바이오","KOSDAQ","기술성장기업부","64800","1200","1.89","63000","65100","61100","0.0","23027851650","1064052288000","16.0"
"388050","지투파워","KOSDAQ","벤처기업부","8290","120","1.47","8170","8430","8170","0.0","2587278235","155101232730","19.0"
"088790","진도","KOSPI",,"1999","-11","-0.55","1993","2020","1986","0.0","30301678","24883040256","12.0"
"018120","진로발효","KOSDAQ","우량기업부","17930","20","0.11","18000","18000","17730","0.0","71538620","118716681600","7.0"
"109820","진매트릭스","KOSDAQ","기술성장기업부","2470","-10","-0.40","2455","2485","2455","0.0","143767645","50372290800","20.0"
